,movie_id,actor_id,role
12039,2439,2724,Judge Harold Bedford
12040,2439,5893,Harry Gruen
12041,2440,357,Vernon Hightower
12042,2440,976,Nadine Hightower
12043,2440,554,Buford Pope
12044,2440,5894,Vera
12045,2440,258,Renée Lomax
12046,2441,424,The Great Gonzo
12047,2441,5896,Scooter
12048,2441,3954,Floyd Pepper
12049,2441,5895,Kermit the Frog
12050,2441,3405,Miss Piggy
12051,2442,5895,Kermit the Frog
12052,2442,3405,Miss Piggy
12053,2442,424,The Great Gonzo
12054,2442,3954,Floyd Pepper
12055,2442,5896,Scooter
12056,2443,5895,Kermit the Frog
12057,2443,3405,Miss Piggy
12058,2443,424,Gonzo
12059,2443,3953,Rizzo the Rat
12060,2443,5896,Scooter
12061,2444,5898,Feathered Friends Magistrate
12062,2444,5896,Gladys the Cow
12063,2444,3405,Cookie Monster
12064,2444,5897,Big Bird
12065,2444,5895,Kermit the Frog
12066,2445,482,Rex
12067,2445,3052,Dweeb
12068,2445,5899,Buster
12069,2445,552,Mother Bird
12070,2445,5900,Vorb
12071,2446,2943,George Loomis
12072,2446,1106,Susan Matthews-Loomis
12073,2446,426,Dr. Eric Kiviat
12074,2446,1479,Nigel Jenkins
12075,2446,5901,Cephu
12076,2447,2032,Maude Young
12077,2447,3128,Gifford Rogers
12078,2447,5902,Annette Sturges
12079,2447,2166,Richard Ward Sturges
12080,2447,2245,Julia Sturges
12081,2448,5903,Second Office
12082,2448,5904,Mr. Clarke
12083,2448,5905,Maj. Arthur Peuchen
12084,2448,5330,Mrs. Liz Lucas
12085,2448,5906,Capt. Arthur Rostron
12086,2449,2071,Capt. Horatio Hornblower R.N
12087,2449,3633,Lady Barbara Wellesley
12088,2449,5907,Lt. William Bush
12089,2449,5908,Lt. Crystal
12090,2449,5909,2nd Lt. Gerard
12091,2450,5912,Donald
12092,2450,5911,Rosalind
12093,2450,375,Erin Brockovich
12094,2450,732,Ed Masry
12095,2450,5910,Dr. Jaffe
12096,2451,3187,Alex Browning
12097,2451,5913,Clear Rivers
12098,2451,5914,Carter Horton
12099,2451,5915,Valerie Lewton
12100,2451,3409,Agent Weine
12101,2452,5917,Bill
12102,2452,5916,The Bear Cub
12103,2452,5918,Le chasseur aux chiens
12104,2452,3149,Tom
12105,2452,3232,The Kodiak Bear
12106,2453,1586,Mark Elliott
12107,2453,2242,Dr. Han Suyin
12108,2453,5633,Humphrey Palmer-Jones
12109,2453,5919,Adeline Palmer-Jones
12110,2453,5920,Dr. John Keith
12111,2454,2698,Printery Director
12112,2454,5921,Natalya
12113,2454,5922,Aleksei - Five Years Old
12114,2454,5923,Ignat
12115,2454,646,The Father
12116,2455,5926,Prof. Elihu Prudence
12117,2455,5633,Humble Bellows
12118,2455,5925,Consuelo
12119,2455,5924,Ojo
12120,2455,2708,Capt. Vallo 
12121,2456,156,Louise
12122,2456,69,Thelma
12123,2456,290,Hal
12124,2456,587,Jimmy
12125,2456,298,Darryl
12126,2457,5927,Grandpa Sam
12127,2457,4171,Judge Henry T. Fleming
12128,2457,5121,Jay Porter
12129,2457,26,Arthur Kirkland
12130,2457,1091,Judge Francis Rayford
12131,2458,2675,John Blutarsky
12132,2458,1374,Katy
12133,2458,907,Larry Kroger
12134,2458,5928,Kent Dorfman
12135,2458,1809,Doug Neidermeyer
12136,2459,5929,Nola Darling
12137,2459,5930,Jamie Overstreet
12138,2459,5931,Greer Childs
12139,2459,1665,Mars Blackmon
12140,2459,5932,Opal Gilstrap
12141,2460,5933,Rachel Meadows
12142,2460,1353,Jane Toussaint
12143,2460,5934,President McPherson
12144,2460,863,Dap Dunlap
12145,2460,683,Julian Big Brother Almighty Eaves
12146,2461,400,Sal
12147,2461,2406,Da Mayor
12148,2461,2945,Mother Sister
12149,2461,5935,Vito
12150,2461,683,Buggin Out
12151,2462,565,Bleek Gilliam
12152,2462,1665,Giant
12153,2462,92,Shadow Henderson 
12154,2462,683,Left Hand Lacey 
12155,2462,5936,Butterbean Jones
12156,2463,2945,Lucinda Purify
12157,2463,2406,The Good Reverend Doctor Purify
12158,2463,1665,Cyrus
12159,2463,92,Flipper Purify
12160,2463,537,Angie Tucci
12161,2464,415,Coogan
12162,2464,2628,Lt. McElroy
12163,2464,2295,Julie Roth
12164,2464,5937,Linny Raven
12165,2464,2898,James Ringerman
12166,2465,29,Billy Flynn
12167,2465,363,Annie
12168,2465,5938,T.J. Flynn
12169,2465,1091,Jackie
12170,2465,3961,Mike
12171,2466,5940,Sam Kreutzer
12172,2466,5939,Jack Toby
12173,2466,5019,Frank Ochoa
12174,2466,2643,Paul Kersey
12175,2466,3940,Joanna Kersey
12176,2467,2643,Paul Kersey
12177,2467,5941,Geri Nichols
12178,2467,5019,Det. Frank Ochoa
12179,2467,2794,New York D.A.
12180,2467,5479,Herman Baldwin
12181,2468,2643,Paul Kersey
12182,2468,5942,Kathryn Davis
12183,2468,4029,Richard Shriker
12184,2468,2025,Bennett
12185,2468,5943,Fraker
12186,2469,5947,Chuck Paconi
12187,2469,5946,Sal Paconi
12188,2469,2643,Paul Kersey
12189,2469,5944,Olivia Regent
12190,2469,5945,Tommy OShea
12191,2470,2051,Walter Neff
12192,2470,2245,Phyllis Dietrichson
12193,2470,3814,Barton Keyes
12194,2470,5948,Nino Zachetti
12195,2470,2192,Mr. Jackson
12196,2471,4546,Estelle Whittier
12197,2471,995,Gordon
12198,2471,2291,Richard Geddes
12199,2471,375,Hilary ONeil
12200,2471,1164,Victor Geddes
12201,2472,5953,Sir D.
12202,2472,5952,Jazz
12203,2472,5949,Johnny
12204,2472,5950,Kathy
12205,2472,5951,Singer at First Club
12206,2473,5954,April ONeil
12207,2473,662,Casey Jones
12208,2473,5955,Raphael 
12209,2473,5956,Leonardo
12210,2473,5957,Leonardo
12211,2474,5959,Donatello
12212,2474,5960,Raphael
12213,2474,2264,April ONeil
12214,2474,1212,Professor Jordon Perry
12215,2474,5958,Michelangelo
12216,2475,662,Casey Jones
12217,2475,2264,April ONeil
12218,2475,785,Walker
12219,2475,1026,Lord Norinaga
12220,2475,3162,Mitsu
12221,2476,702,Jed
12222,2476,4011,Robert
12223,2476,2780,Erica
12224,2476,1340,Matt
12225,2476,5961,Daryl
12226,2477,5963,J.L.
12227,2477,5964,Carlos
12228,2477,386,Nikki
12229,2477,514,Joe
12230,2477,5962,Ruben
12231,2478,41,Frank
12232,2478,1698,Jackson
12233,2478,5965,Janice
12234,2478,5966,Helmer
12235,2478,690,Rawlins
12236,2479,3951,Donald Phelps
12237,2479,2930,Tommy Ludlow
12238,2479,1203,Michael Reisler
12239,2479,363,Laura Mars
12240,2479,540,John Neville
12241,2480,2211,Wang
12242,2480,3618,O-Lan
12243,2480,2036,Uncle
12244,2480,5967,Lotus
12245,2480,5567,Old Father
12246,2481,6,Adrian Cronauer
12247,2481,690,Edward Garlick
12248,2481,5968,Tuan
12249,2481,5969,Trinh
12250,2481,2860,Lt. Steven Hauk
12251,2482,1585,Frank - Grandfather
12252,2482,2645,W. O. Muth
12253,2482,2822,Eleanor - Grandmother
12254,2482,22,Anna Dunlop
12255,2482,438,Leo Cutter
12256,2483,12,John Gustafson
12257,2483,11,Max Goldman
12258,2483,13,Ariel Truax
12259,2483,15,Grandpa Gustafson
12260,2483,697,Melanie
12261,2484,2136,Matt Drayton
12262,2484,2999,John Prentice
12263,2484,897,Christina Drayton
12264,2484,5970,Joey Drayton
12265,2484,5971,Monsignor Ryan
12266,2485,388,Isaak ODay
12267,2485,3385,Kai
12268,2485,560,Mac
12269,2485,4826,Han Sing
12270,2485,5972,Trish ODay
12271,2486,4796,Kelley Morse
12272,2486,5973,Samantha Cavanaugh
12273,2486,3994,Jasper Arnold
12274,2486,1272,Malcolm Arnold
12275,2486,417,Betsy Arnold
12276,2487,5974,Ryan
12277,2487,5975,Maggie
12278,2487,4607,Ashley
12279,2487,5976,Dunleavy
12280,2487,5977,Floyd
12281,2488,5982,Little Sister
12282,2488,5981,Big Sister
12283,2488,5979,Mohammad
12284,2488,5980,Grandma
12285,2488,5978,Father
12286,2489,2417,Fielding Pierce
12287,2489,5983,TV Newsman at Bombing
12288,2489,5984,Francisco Higgens
12289,2489,5985,Gisela Higgens
12290,2489,1140,Sarah Williams
12291,2490,5986,Claire
12292,2490,929,Mary
12293,2490,2382,Dr. Polidori
12294,2490,218,Byron
12295,2490,118,Shelley
12296,2491,5987,Ralph
12297,2491,5988,Jack
12298,2491,5989,Piggy
12299,2491,5990,Roger
12300,2491,5991,Simon
12301,2492,2807,A Factory Worker
12302,2492,2119,A Gamin
12303,2492,5992,Cafe Proprietor
12304,2492,5993,Big Bill
12305,2492,5994,Mechanic
12306,2493,1143,Father Baragone
12307,2493,4500,Holly Parrish
12308,2493,5995,Megan Fairchild Bartlet
12309,2493,12,Harvey Fairchild
12310,2493,2352,Gillian Fairchild
12311,2494,184,Thomas Reilly
12312,2494,4443,Harrison Winslow
12313,2494,1123,Penny Washington
12314,2494,687,Julia
12315,2494,30,Milo Peck
12316,2495,927,Hud Bannon
12317,2495,2145,Homer Bannon
12318,2495,2023,Alma Brown
12319,2495,5996,Lonnie Bannon
12320,2495,2541,Mr. Burris
12321,2496,5997,Charlie Burns
12322,2496,1388,Bert Gordon
12323,2496,324,Sarah Packard
12324,2496,927,Eddie Felson
12325,2496,4502,Minnesota Fats
12326,2497,2136,Henry Drummond
12327,2497,3632,Matthew Harrison Brady
12328,2497,2008,E. K. Hornbeck
12329,2497,5998,Bertram T. Cates
12330,2497,5882,Rachel Brown
12331,2498,5999,Dersu Uzala
12332,2498,6000,Arsenev
12333,2498,6001,Otryad Arseneva
12334,2498,6002,Otryad Arseneva
12335,2498,6003,Otryad Arseneva
12336,2499,1314,David Laughlin
12337,2499,5116,Jillian Guiler
12338,2499,6005,Ronnie Neary
12339,2499,6004,Claude Lacombe
12340,2499,257,Roy Neary
12341,2500,3643,George Eastman
12342,2500,2138,Angela Vickers
12343,2500,1841,Alice Tripp
12344,2500,3635,Hannah Eastman
12345,2500,6006,Earl Eastman
12346,2501,566,Michael
12347,2501,400,Louis
12348,2501,1839,Paul
12349,2501,853,Jacob
12350,2501,1870,Jezzie
12351,2502,914,Joe Reaves
12352,2502,1667,Jane
12353,2502,2978,Rex Manning
12354,2502,1290,Lucas
12355,2502,6007,A.J.
12356,2503,1668,Ritchie Valens
12357,2503,922,Bob Morales
12358,2503,6008,Connie Valenzuela
12359,2503,1870,Rosie Morales
12360,2503,618,Donna Ludwig
12361,2504,3658,Imperius
12362,2504,137,Isabeau
12363,2504,35,Bishop
12364,2504,1150,Gaston
12365,2504,1489,Navarre
12366,2505,6009,Lucas
12367,2505,3809,Maggie
12368,2505,1340,Cappie
12369,2505,6010,Alise
12370,2505,199,Rina
12371,2506,399,Rob Gordon
12372,2506,6011,Laura
12373,2506,6012,Dick
12374,2506,477,Barry Judd
12375,2506,4395,Marie De Salle
12376,2507,923,Chief
12377,2507,605,Tzekel-Kan
12378,2507,1144,Chel
12379,2507,806,Tulio
12380,2507,447,Miguel
12381,2508,2293,Luke McNamara
12382,2508,3439,Caleb Mandrake
12383,2508,3461,Will Beckford
12384,2508,6013,Chloe
12385,2508,298,Martin Lombard
12386,2509,2222,Cole Thornton
12387,2509,2425,El Dorado Sheriff J.P. Harrah
12388,2509,1307,Mississippi
12389,2509,6014,Maudie
12390,2509,6015,Dr. Miller
12391,2510,1470,Granny Wendy
12392,2510,62,Smee
12393,2510,375,Tinkerbell
12394,2510,6,Peter Banning
12395,2510,951,Captain Hook
12396,2511,3971,Prof. Sir Alexander Saxton
12397,2511,4843,Dr. Wells
12398,2511,6016,Father Pujardov
12399,2511,6017,Countess Irina Petrovska
12400,2511,6018,Inspector Mirov
12401,2512,3053,McBride
12402,2512,6020,OBrien
12403,2512,2630,Witherspoon
12404,2512,2907,Casey Meadows
12405,2512,6019,Battle
12406,2513,2222,Rooster Cogburn
12407,2513,1993,Mattie Ross
12408,2513,6021,La Boeuf
12409,2513,6022,Emmett Quincy
12410,2513,674,Ned Pepper
12411,2514,235,Joe Mosely
12412,2514,6023,Sam
12413,2514,6024,Dave Coleman
12414,2514,6025,Stripper
12415,2514,6026,Bartender
12416,2515,6028,Jenny
12417,2515,2231,Lady Emily
12418,2515,6029,Sushila
12419,2515,2050,Madame Sousatzka
12420,2515,6027,Manek Sen
12421,2516,6030,Billy Hayes
12422,2516,6031,Susan
12423,2516,6032,Tex
12424,2516,6033,Rifki
12425,2516,3966,Hamidou
12426,2517,1307,Paul Sheldon
12427,2517,788,Annie Wilkes
12428,2517,5361,Buster
12429,2517,6034,Virginia
12430,2517,2816,Marcia Sindell
12431,2518,6035,Susan
12432,2518,870,Annie Wells
12433,2518,1435,Elaine
12434,2518,809,Buddy Young Jr.
12435,2518,410,Stan
12436,2519,253,Emma Moriarty
12437,2519,1163,Murphy Jones
12438,2519,1821,Bobby Jack Moriarity
12439,2519,6009,Jake Moriarity
12440,2519,6036,Freeman Coverly
12441,2520,1169,Bob Jones
12442,2520,194,Gail Jones
12443,2520,750,Paul Ivanovich
12444,2520,2283,Theresa
12445,2520,4484,Bill Ivanovich
12446,2521,2698,Nik Kelvin - Kris Father
12447,2521,6040,Anri Burton - Pilot
12448,2521,6039,Doctor Snaut - Cyberneticist
12449,2521,6038,Kris Kelvin
12450,2521,6037,Hari Kelvin
12451,2522,363,Diana Christensen
12452,2522,1586,Max Schumacher
12453,2522,6041,Howard Beale
12454,2522,674,Frank Hackett
12455,2522,6042,Nelson Chaney
12456,2523,6044,Charlotte Caulder
12457,2523,6043,Seth Maxwell
12458,2523,6045,Jo Bob Priddy
12459,2523,1141,Phillip Elliott
12460,2523,236,Coach Johnson
12461,2524,12,Felix Ungar
12462,2524,11,Oscar Madison
12463,2524,2629,Vinnie
12464,2524,5214,Murray
12465,2524,6046,Roy
12466,2525,415,Josey Wales
12467,2525,6047,Laura Lee
12468,2525,5477,Lone Watie
12469,2525,4487,Captain Terrill
12470,2525,3885,Captain Fletcher
12471,2526,4534,Scotty
12472,2526,4786,Greta
12473,2526,184,Terry Donager
12474,2526,459,Mark Clear
12475,2526,6048,Dean Carter
12476,2527,685,Frank Sullivan
12477,2527,4513,John Sullivan
12478,2527,6049,Jack Shepard
12479,2527,6050,Julia Sullivan
12480,2527,2407,Satch DeLeon
12481,2528,2418,Gordie Boggs
12482,2528,1397,Jimmy King
12483,2528,4534,Sean Dawkins
12484,2528,5123,Goldberg
12485,2528,579,Sasha
12486,2529,8,Megan Dayton
12487,2529,1143,Angelo Pardipillo
12488,2529,6051,Marty OReilly
12489,2529,1370,Bob Rueland
12490,2529,767,Grace Briggs
12491,2530,540,Colonel Hayes Hodges
12492,2530,575,Colonel Terry Childers
12493,2530,1110,Major Biggs
12494,2530,689,Mourain
12495,2530,799,Bill Sokal
12496,2531,2005,Shepherd Henderson
12497,2531,2026,Gillian Holroyd
12498,2531,12,Nicky Holroyd
12499,2531,6052,Sidney Redlitch
12500,2531,2153,Bianca de Passe
12501,2532,6053,Six O One
12502,2532,716,Paige Stockard
12503,2532,3307,Claire
12504,2532,555,Mike Max
12505,2532,4715,Cat
12506,2533,31,Barnsby
12507,2533,2699,Mallory
12508,2533,1816,Miller
12509,2533,2968,Lescovar
12510,2533,6054,Maritza
12511,2534,5683,Eric Von Zipper
12512,2534,5789,B.D. Big Deal MacPherson
12513,2534,6056,Cassandra
12514,2534,2328,Dee Dee
12515,2534,6055,Ricky
12516,2535,6057,Jun 
12517,2535,5669,Mitzuko 
12518,2535,6058,Night Clerk 
12519,2535,6059,Bellboy 
12520,2535,6060,Man in Station 
12521,2536,4482,Arthur Bach
12522,2536,6061,Linda Marolla
12523,2536,2833,Hobson
12524,2536,6062,Martha Bach
12525,2536,6063,Susan Johnson
12526,2537,6066,Ed Thompson
12527,2537,6065,Jay ONeill
12528,2537,6067,Mrs. Thompson
12529,2537,1,Rick Gassko
12530,2537,6064,Debbie Thompson
12531,2538,21,Gil
12532,2538,111,Karen
12533,2538,503,Helen
12534,2538,2645,Frank
12535,2538,1134,Nathan
12536,2539,861,Dutch
12537,2539,414,Dillon
12538,2539,5887,The Predator
12539,2539,6068,Anna
12540,2539,4619,Mac
12541,2540,845,Herbert Woodruff
12542,2540,443,Lila Wingo Newbury
12543,2540,710,Sally Wingo
12544,2540,2950,Susan Lowenstein
12545,2540,1141,Tom Wingo
12546,2541,320,Frank Chambers
12547,2541,534,Cora Papadakis
12548,2541,6069,Nick Papadakis
12549,2541,956,Mr. Katz
12550,2541,1960,Kennedy
12551,2542,267,Gwen Cummings
12552,2542,567,Eddie Boone
12553,2542,6070,Jasper
12554,2542,918,Lily
12555,2542,6071,Andrea
12556,2543,614,Jean
12557,2543,6074,David Van Patten
12558,2543,6073,Craig McDermott
12559,2543,6072,Timothy Bryce
12560,2543,210,Patrick Bateman
12561,2544,459,Rabbi Jake Schram
12562,2544,1642,Father Brian Finn
12563,2544,3475,Anna Riley
12564,2544,201,Ruth Schram
12565,2544,2497,Rabbi Ben Lewis
12566,2545,6077,Meenah Khan
12567,2545,6076,Sajid Khan
12568,2545,6078,Maneer Khan
12569,2545,4940,George Khan
12570,2545,6075,Ella Khan
12571,2546,121,Marie
12572,2546,6079,Jennifer
12573,2546,6080,Jean-Pierre
12574,2546,6081,Sarah
12575,2546,6082,Kim
12576,2547,161,Edward Eddie Simmons
12577,2547,3113,Robert Boogie Sheftell
12578,2547,61,Timothy Fenwick Jr.
12579,2547,1268,Laurence Shrevie Schreiber
12580,2547,1651,William Billy Howard
12581,2548,6085,Beaten Mime in Park
12582,2548,6084,Ty the Rodeo Clown
12583,2548,6086,Stenchy the Clown
12584,2548,5555,Shakes the Clown
12585,2548,6083,Judy
12586,2549,6061,Sally Bowles
12587,2549,3127,Brian Roberts
12588,2549,6087,Maximilian von Heune
12589,2549,6088,Master of Ceremonies
12590,2549,6089,Fritz Wendel
12591,2550,2110,Baby Jane Hudson
12592,2550,2116,Blanche Hudson
12593,2550,6090,Edwin Flagg
12594,2550,6042,Marty Mc Donald
12595,2551,2927,Anthea Lahr
12596,2551,894,Peggy Ramsay
12597,2551,5,John Lahr
12598,2551,673,Joe Orton
12599,2551,441,Kenneth Halliwell
12600,2552,2117,Mame Dennis
12601,2552,6091,Beauregard Jackson Pickett Burnside
12602,2552,6092,Vera Charles
12603,2552,2100,Dwight Babcock
12604,2552,6093,Patrick Dennis - Older
12605,2553,776,Sky Masterson
12606,2553,4995,Sarah Brown
12607,2553,2773,Nathan Detroit
12608,2553,6094,Miss Adelaide
12609,2553,6095,Lt. Brannigan
12610,2554,3875,Tom Haver
12611,2554,6096,Alice Cavender
12612,2554,156,Sarah Roberts
12613,2554,1944,John
12614,2554,542,Miriam
12615,2555,951,Babe
12616,2555,2120,Szell
12617,2555,2985,Doc
12618,2555,4154,Janeway
12619,2555,6097,Elsa
12620,2556,908,Ty Webb
12621,2556,4499,Al Czervik
12622,2556,1861,Carl Spackler
12623,2556,6098,Judge Elihu Smails
12624,2556,939,Danny Noonan
12625,2557,712,Professor Goodwin
12626,2557,4920,Naomi Preston
12627,2557,5772,Travis
12628,2557,1149,Cathy Jones
12629,2557,3840,Derrick Webb
12630,2558,6099,Monica Wright
12631,2558,1137,Quincy McCall
12632,2558,6100,Young Quincy
12633,2558,6101,Jamal
12634,2558,6102,Kelvin
12635,2559,757,Tyler
12636,2559,532,Dahlgren
12637,2559,290,Chief
12638,2559,6103,Emmett
12639,2559,6104,Coonan
12640,2560,1072,Adult Trip Fontaine
12641,2560,1474,Mrs. Lisbon
12642,2560,7,Lux Lisbon
12643,2560,3994,Trip Fontaine
12644,2560,76,Mr. Lisbon
12645,2561,333,John Berlin
12646,2561,957,Helena
12647,2561,113,Freddy Ross
12648,2561,6105,John Taylor
12649,2561,4309,Margie Ross
12650,2562,5453,Calveros Partner
12651,2562,2123,Postant
12652,2562,6106,Neville
12653,2562,2807,Calvero
12654,2562,4709,Thereza Terry Ambrose
12655,2563,1398,Toyoji
12656,2563,6107,Seki
12657,2563,6108,Gisaburo
12658,2563,6109,Inspector Hotta
12659,2563,6110,Mother of Landowner
12660,2564,7,Erin Randall
12661,2564,273,Nathan Randall
12662,2564,6111,Barbara Chen
12663,2564,5208,Alex Corvis
12664,2564,6112,Peter Walsh
12665,2565,6114,Pearl Slaghoople
12666,2565,4138,Betty OShale
12667,2565,220,Barney Rubble
12668,2565,6113,Wilma Slaghoople
12669,2565,3266,Fred Flintstone
12670,2566,952,Novalee Nation
12671,2566,4529,Forney Hull
12672,2566,2403,Lexie Coop
12673,2566,500,Sister Husband
12674,2566,656,Ruth Meyers
12675,2567,6115,Bellboy
12676,2567,3495,Bob Walker
12677,2567,6116,Bartender
12678,2567,205,Larry Mann
12679,2567,99,Phil Cooper
12680,2568,1643,Mary Ann
12681,2568,6117,Pedro Paulo
12682,2568,6118,Acácio
12683,2568,6119,Tânia
12684,2568,6120,Nadine
12685,2569,6121,Chris Remi
12686,2569,6122,Tony Remi
12687,2569,6123,Alison
12688,2569,6124,Nicole
12689,2569,6125,Burt
12690,2570,6126,Onyx Richardson
12691,2570,669,Evan Wantz
12692,2570,2952,Alex Green
12693,2570,724,Lauren Hathaway
12694,2570,568,Rose
12695,2571,3982,Dr. Jane Tiptree
12696,2571,4815,Doc Smith
12697,2571,6127,Ann Thrush
12698,2571,6128,Sheriff Fowler
12699,2571,1132,Fallon
12700,2572,6130,Jesse Turner
12701,2572,6129,Monk Brody
12702,2572,2898,Ben Kahane
12703,2572,3875,Maj. Tom McQuade
12704,2572,359,Jack Reed
12705,2573,5034,Col. Rance Higgins
12706,2573,1754,Dr. Hodges
12707,2573,6129,Polchek
12708,2573,6131,Gen. Pete Mercer
12709,2573,6132,Sanders
12710,2574,6134,Lt. John Masterson
12711,2574,6133,Brenda Lee Van Buren
12712,2574,3702,Lt. Ed Flynn
12713,2574,678,Lloyd Gallagher
12714,2574,5319,Tom Beck
12715,2575,1910,Belle Delongpre
12716,2575,2185,Sheriff Earl Hawkins
12717,2575,1257,April Delongpre
12718,2575,6135,Perry Tyson
12719,2575,6136,Patti Jean
12720,2576,170,Marcus Aurelius
12721,2576,2937,Proximo
12722,2576,4347,Lucilla
12723,2576,196,Commodus
12724,2576,969,Maximus
12725,2577,976,Kuki Gallmann
12726,2577,967,Paolo Gallmann
12727,2577,4522,Emanuele Gallmann - Age 7
12728,2577,6137,Emanuele Gallmann - Age 17
12729,2577,2046,Franca
12730,2578,6141,Nina
12731,2578,6140,Koop
12732,2578,6142,Moff
12733,2578,6138,Jip
12734,2578,6139,Lulu
12735,2579,584,Jesse
12736,2579,6143,Monica
12737,2579,6144,Birnbaum
12738,2579,1960,Lt. Parmental
12739,2579,6145,Paul
12740,2580,6146,Mark Elliot
12741,2580,6031,Rose Elliot
12742,2580,6147,Sara
12743,2580,6148,Elise De Longvalle Adler
12744,2580,6149,Kazanian
12745,2581,6150,Jessica
12746,2581,200,Sally
12747,2581,1623,Lewis
12748,2581,320,David Staebler
12749,2581,498,Jason Staebler
12750,2582,107,Stanley Rosiello
12751,2582,4362,Butchey Weinstein
12752,2582,6151,David Chico Tyrell
12753,2582,6152,Wimpy Murgalo
12754,2582,4695,Jane Bradshaw
12755,2583,1169,Jack
12756,2583,6005,Caroline Butler
12757,2583,6153,Alex Butler
12758,2583,6154,Kenny Butler
12759,2583,6155,Megan Butler
12760,2584,6156,Chrissy
12761,2584,1962,Carlo
12762,2584,3846,Jonnie Goodboy Tyler
12763,2584,100,Terl
12764,2584,690,Ker
12765,2585,6157,Jody
12766,2585,6158,Cooper
12767,2585,6159,Charlie
12768,2585,6160,Audition Teacher
12769,2585,6161,Mr. Sawyer
12770,2586,4184,Willard Fillmore
12771,2586,1866,Rusty P. Hayes
12772,2586,6162,Miss Crock
12773,2586,99,Grover Cleaver
12774,2586,3023,Detective Tom Dewey
12775,2587,1861,Polonius
12776,2587,1179,Ghost
12777,2587,3323,Gertrude
12778,2587,678,Claudius
12779,2587,744,Hamlet
12780,2588,2773,Clarence Doolittle
12781,2588,6163,Susan Abbott
12782,2588,2008,Joseph Brady
12783,2588,6164,José Iturbi
12784,2588,1824,Donald Martin
12785,2589,6167,Abigail Prentice
12786,2589,1579,Sarah Lee Gates
12787,2589,6168,Fred Gates
12788,2589,6165,Chad Gates
12789,2589,6166,Maile Duval
12790,2590,6165,Tulsa McLean
12791,2590,6169,Lili
12792,2590,6170,Cookie
12793,2590,6171,Rick
12794,2590,6172,Tina
12795,2591,2117,Rose Hovick
12796,2591,2456,Louise Hovick
12797,2591,2324,Herbie Sommers
12798,2591,6173,Tulsa
12799,2591,6174,Tessie Tura
12800,2592,6175,Nellie
12801,2592,11,Maxie Fields
12802,2592,4675,Mr. Fisher
12803,2592,6165,Danny Fisher
12804,2592,4906,Ronnie
12805,2593,2008,Gabey
12806,2593,2773,Chip
12807,2593,6176,Brunhilde Esterhazy
12808,2593,6177,Claire Huddesen
12809,2593,6178,Ozzie
12810,2594,3874,Pee-wee Herman
12811,2594,4266,Dottie
12812,2594,6179,Francis Buxton
12813,2594,5028,Simone
12814,2594,6180,Mickey
12815,2595,1574,Flight Attendant
12816,2595,6184,Mary Blair
12817,2595,6183,Lee Blair
12818,2595,6181,Narrator
12819,2595,6182,José Carioca
12820,2596,5026,Prince Edward
12821,2596,6185,Cinderella
12822,2596,6186,Fairy Godmother
12823,2596,6187,Dowager Queen
12824,2596,6188,John
12825,2597,4494,Gino
12826,2597,501,Jerry
12827,2597,158,Joseph Don Giuseppe Vincent
12828,2597,6189,Frankie
12829,2597,3350,Mr. Silver
12830,2598,6190,Johnny Sandwich
12831,2598,457,Betsy
12832,2598,1293,Mahi Mahi
12833,2598,116,Jack Singer
12834,2598,1307,Tommy Korman
12835,2599,972,Aladar
12836,2599,3121,Neera
12837,2599,3950,Kron
12838,2599,1123,Plio
12839,2599,2406,Yar
12840,2600,6191,Chris
12841,2600,5728,Adam
12842,2600,6192,Noah
12843,2600,4952,Paul Tannek
12844,2600,5192,Dora Diamond
12845,2601,3044,Josh
12846,2601,6193,E. L.
12847,2601,5150,Beth
12848,2601,6194,Rubin
12849,2601,6195,Kyle
12850,2602,222,Ray
12851,2602,6196,Frenchy
12852,2602,524,David
12853,2602,6197,Candy Salesperson
12854,2602,1139,Denny
12855,2603,6199,Mechanic
12856,2603,6198,Earle
12857,2603,6200,Homeowner
12858,2603,2341,Duke
12859,2603,137,Suzie Q
12860,2604,108,Mia
12861,2604,2985,Hal
12862,2604,6201,Warren
12863,2604,6202,Waitress
12864,2604,5623,Daphne
12865,2605,964,Anna
12866,2605,185,Mark
12867,2605,6203,Margit Gluckmeister
12868,2605,6204,Heinrich
12869,2605,6205,Heinrichs Mother
12870,2606,6206,Nikolai Sestrin
12871,2606,1646,Father Fyodor
12872,2606,71,Ostap Bender
12873,2606,57,Tikon
12874,2606,3661,Vorobyaninov
12875,2607,856,Ethan Hunt
12876,2607,4037,Sean Ambrose
12877,2607,3051,Nyah Hall
12878,2607,1287,Luther Strickell
12879,2607,3126,Hugh Stamp
12880,2608,433,Chon Wang
12881,2608,403,Roy OBannon
12882,2608,6207,Princess Pei Pei
12883,2608,6208,Indian Wife
12884,2608,6209,Lo Fong
12885,2609,6214,Dr. Samuels
12886,2609,6213,Minister
12887,2609,6212,John Linden
12888,2609,6211,Mrs. Thomas - Landlady
12889,2609,6210,Mary Henry
12890,2610,2222,Capt. Jim Gordon
12891,2610,6215,Woody Jason
12892,2610,3624,Brooke Elliott
12893,2610,2427,Hap Davis
12894,2610,6216,Alabama Smith
12895,2611,5992,Hank Curtis
12896,2611,6218,Black Larsen
12897,2611,6219,Jack Cameron
12898,2611,2807,The Lone Prospector
12899,2611,6217,Big Jim McKay
